3.205298175174663925e-03 7.824558945035170465e-03 1.880297498762283429e-02 3.902359542887434002e-02 7.018018274212252383e-02 1.131308150845867500e-01 1.659886854329261086e-01 2.236542043554833048e-01 2.802455171907995979e-01 3.313208900109047561e-01 3.742568746353427955e-01 4.085667772440781942e-01 4.342238823402959635e-01 4.519934590954099440e-01 4.634099353953858857e-01 4.696257946150119711e-01 4.722716500530585448e-01 4.729326177615947313e-01 4.727005413580464555e-01 4.723644880903632992e-01 4.722565651811403975e-01 4.717271875168063122e-01 4.701921266394549215e-01 4.667063725523477036e-01 4.599528360051591824e-01 4.482235327493074850e-01 4.294206055038233827e-01 4.023242424470236944e-01 3.670986304377816811e-01 3.234602489277714765e-01 2.726208571891754473e-01 2.192483114273001965e-01 1.672292656868655247e-01 1.200743610069797129e-01 8.212211906836448805e-02 5.335290192087197014e-02 3.173719211701521437e-02 1.877340669455507954e-02 1.066131598113551592e-02 4.968756139023836234e-03
2.628647912078983142e-05 2.112971531271916651e-04 1.176343238402007604e-03 4.071165949490597111e-03 1.094868848152553455e-02 2.581245030627735484e-02 4.941406669862698220e-02 8.294692974161481380e-02 1.308928947249194119e-01 1.889140423015338854e-01 2.441323365872054285e-01 2.920362219798256498e-01 3.297409880918342751e-01 3.579043761669234991e-01 3.753272939529093133e-01 3.834019520003214554e-01 3.862235968701384081e-01 3.864492657414472232e-01 3.855290941835606833e-01 3.846772083078880966e-01 3.844179621200595198e-01 3.831817647466150834e-01 3.797934285029984647e-01 3.738830876037818052e-01 3.619267712733197362e-01 3.395259673768766251e-01 3.071796266044818924e-01 2.669017995325843051e-01 2.209548395884164407e-01 1.722833124046019848e-01 1.243942770799455894e-01 8.448234548101671293e-02 5.626472209322663093e-02 3.513703011983786151e-02 1.717894669203964483e-02 5.827943408713289267e-03 3.301359485864801321e-03 4.161656999962628015e-04 9.193433533820032761e-05 2.237021657322960311e-05
5.799325841614667895e-12 3.926384867762146731e-10 1.600692826019468685e-08 4.830744787924392802e-07 1.172790597433471846e-05 2.226387316283564687e-04 2.965640050108988429e-03 1.785733705087863901e-02 3.728572617684763890e-02 6.311934379491457303e-02 1.106230246883946194e-01 1.708695486969606658e-01 2.256469757241449658e-01 2.621745307047140261e-01 2.814865567395071211e-01 2.909239820799041087e-01 2.953407057562949523e-01 2.951190988156177086e-01 2.924037921734792822e-01 2.903012564556646802e-01 2.897032616421306161e-01 2.870454941415197525e-01 2.807858589750807932e-01 2.657646530786973993e-01 2.421230163329632923e-01 2.108635134460413174e-01 1.753681406458448833e-01 1.460003404440054497e-01 1.193011480395576585e-01 8.633759339234986507e-02 4.934140667710650713e-02 2.471871552904506691e-02 7.425748940079858820e-03 2.360460356168804941e-03 2.484246258301880386e-04 1.665153195923958765e-05 4.177050651301430251e-06 9.497837063033134413e-08 7.832029517902970820e-09 7.909907374560638909e-10
2.223364083024289591e-23 4.267068923480277762e-19 1.583707634288152315e-15 1.820332391970406688e-12 8.530794930966770966e-10 1.929711301772699236e-07 2.332032418282568178e-05 9.805606960687257741e-04 4.236848528274522740e-03 1.453207333249207853e-02 3.851037214373843193e-02 8.255049653977625246e-02 1.161055559587001879e-01 1.655998266116134598e-01 1.963548546993752753e-01 2.062039796486489218e-01 2.044339605801383797e-01 2.066847598561125376e-01 2.070125455610301868e-01 2.079933200586636943e-01 2.084582651924595798e-01 2.098312251610049417e-01 2.065179224390886470e-01 1.976841296099796919e-01 1.776997610889604340e-01 1.454400789726125742e-01 1.085212428336647938e-01 7.645300700646220915e-02 4.592324436620107836e-02 2.322325259167405676e-02 6.926910530245377652e-03 2.962659677306301621e-03 8.892696834309717676e-05 7.920497172677741478e-07 7.875060491002851573e-08 1.429074023923666486e-10 2.772841214825795219e-12 3.001953776521566026e-14 4.033010363171078812e-16 5.241698542425745643e-18
2.401781175263793720e-37 5.121479209248817817e-36 3.091664565213145070e-32 4.493296815763327190e-26 4.835715139223370352e-21 9.357729506474450448e-16 3.965034663635980933e-11 2.947439158976988233e-07 4.742321538192687327e-04 3.040488262243126131e-03 5.672959478140045773e-03 1.888625076004234876e-02 5.717772920207566528e-02 8.880704010857408404e-02 1.358388836345159889e-01 1.605208266306454579e-01 1.634865362043315673e-01 1.572803200676540780e-01 1.525701488790101035e-01 1.558383101400477588e-01 1.561120942077381946e-01 1.550922758298493853e-01 1.568220930694463611e-01 1.454197780320202471e-01 1.135071098993364475e-01 7.832731752073480991e-02 4.680839806613314169e-02 2.931730980153120919e-02 1.421646108109910107e-02 4.171487740026881552e-03 1.194429759218240900e-03 2.806042979132733086e-06 1.516380816668418902e-10 2.079585066351216167e-13 1.275239340608080325e-15 7.243571058629361850e-20 4.415544680406287838e-23 2.638640137732398645e-26 1.478768377204216108e-29 7.778269880703929583e-33
4.592954263816296226e-82 3.346159714895897613e-74 2.350398730425339634e-59 1.556793494831435341e-51 1.928036572793689908e-44 5.214033069825685939e-35 6.591384700987236074e-27 1.036586351090211006e-19 9.155544715104055573e-14 1.002616959000336782e-08 1.712183644714071560e-04 5.192726098284409196e-03 1.631160222817016128e-02 3.408620052787918880e-02 7.849812675386173833e-02 1.054023910429938427e-01 1.214893370847990317e-01 1.235922082750734452e-01 1.248717410095194907e-01 1.221731864136726547e-01 1.231132259101336557e-01 1.168379735221390797e-01 9.656907595310601500e-02 8.276278247072040017e-02 6.890250652081814087e-02 4.626944112472336501e-02 2.191171742938578804e-02 6.544445746488336720e-03 3.723287090482043228e-04 6.773317518409166288e-05 1.499483165953026227e-06 9.875587257625051123e-15 2.627601691176952773e-20 8.486948075172752824e-26 1.357579914601782411e-30 7.092185726932323965e-37 1.673928552667470193e-42 2.686911619711775586e-48 4.306774402242916639e-54 6.236748280756781322e-60
